Hotel Name,Original price,Price after discount,Tax,Rating,location,Facility,Room Type,Room Size,Review,Original price_norm,Price after discount_norm,Rating_norm,Cluster
dajan buyan homestay,12.94323910384853,12.655557828842689,Inclusive of taxes,8.6,"Bedugul, Bali","Free Wi-Fi, free parking, 24-hour front desk, restaurant, golf course, water park, airport transfer, family room","Standard - 1 Double, Standard (2 Beds), Two Bedroom, Superior One Bedroom, Superior King Room, Standard One Bedroom, Superior One Bedroom Suite, Superior One-Bedroom Suite, Standard Room 2 Bedrooms, Superior Quadruple Room",25 m² - 30 m²  ,"Clean place, friendly staff, cool air, fragrant room",0.27468595692738806,0.27164184452879525,0.735849056464934,1
danakha villa ubud,15.137266664613225,14.220976332738882,Inclusive of taxes,8.8,"Tegallalang, Bali","free WiFi, swimming pool with view, free parking, spa, 24-hour front desk, restaurant, bar, golf course","Villa with Private Pool, Two-Bedroom Villa with Ricefield View, Joglo Villa, 1-Bedroom Pool Villa, 2 Bedroom Villa with Private Pool, Suite Room, Joglo Infinity Pool with Ricefield View, One-Bedroom Private Pool Villa, Two-Bedroom Private Pool Villa",70 m² - 200 m²  ,Must be recommended,0.5940547508044781,0.49698445193378515,0.773584905514418,0
danoya villa seminyak,15.113793314761187,14.683010545668829,Inclusive of taxes,8.7,"Seminyak, Bali","Private pool, butler service, private garden, fully equipped kitchen",Villa 2 Bedroom,100 m² - 150 m²,"Spacious villa with friendly service, suitable for families",0.5906379042868858,0.5634944580393797,0.7547169809896759,0
darba guest house,13.279368835614243,12.545401512381012,Inclusive of taxes,9.3,"Ubud, Bali","free Wi-Fi, balcony/terrace, garden, breakfast, tours, private check-in/check-out, air conditioning in public areas, room heating",Double Room,25 m² - 25 m²  ,This accommodation has everything you need,0.32361394167103935,0.25578479958405925,0.8679245281381276,4
de lemon gatsu hotel,12.899222326086994,12.206077645517674,Inclusive of taxes,8.2,"North Denpasar, Bali","Free WiFi, free parking, 24-hour check-in, bar, airport transfer, luggage storage, balcony/terrace, room service","Deluxe Room, Room Assigned on Arrival, Deluxe Double Bed Room (No Window), Deluxe Double Bed Room (No Window,Area:24)",24 m² - 48 m²  ,Family hotel,0.268278751532412,0.20693899590701334,0.6603773583659663,1
de umah bali - eco tradi home,14.093143052138025,13.805461232211272,Inclusive of taxes,9.0,"Tembuku, Bali","Free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, restaurant, bar, yoga room","Superior Room, Deluxe Room, Bale Batu Double or Twin Room, Bale Batu, Bale Dangin (1 Double Bed), Bale Dangin, Guest Room (No Window, Area: 23), Single Room, Guest Room, Double Room Single Room",23 m² - 45 m²  ,Beautiful Resort,0.442069194771366,0.437170890297716,0.8113207545639017,1
dea graha,12.33124167081982,12.04355959836804,Inclusive of taxes,8.1,"South Denpasar, Bali","Car parking, tours, car rental, cash withdrawal, Indonesian language","Standard, Valley Terrace Big Bed Room, Family Friendly Loft Suite, Boutique Room (Double Bed) (Terrace), Room Assigned on Arrival, Deluxe Bathtub and Big Bed Room, Valley Terrace Parent Child Room, Valley Terrace Twin Room, Repeat1 Deluxe Bathtub and Big Bed Room, Boutique Parent Child Room",15 m² - 30 m²  ,"If you're stuck, you can just stay here",0.18560189730229734,0.1835444592997636,0.6415094338412245,4
dedanau hotel,14.474757566157932,14.18707549370615,Inclusive of taxes,8.42253807106599,"Bedugul, Bali","Free Wi-Fi, free parking, restaurant, bar, luggage storage, rooftop area, balcony/terrace, garden","Deluxe Room, Deluxe Double Room 1 Bedroom Lake View, Villa, Standard Room, Deluxe Room Ground Floor (1 King Bed), Deluxe Double Room 1 Bedroom Lake View, Deluxe Twin Room Lake View, Superior Room (1 King Bed), Deluxe Room Ground Floor, Deluxe Room Upper Floor",28 m² - 35 m²  ,One of the best hotels in Bedugul,0.4976180717535911,0.49210441286318574,0.702365673653514,1
dedary resort ubud,14.690979711984754,14.260197020251155,Inclusive of taxes,8.7,"Tegallalang, Bali","Free Wi-Fi, swimming pool with a view, free parking, spa, 24-hour reception, restaurant, bar, massage","Grand Two Bedroom Suite, 2 Bedroom Villa, Villa Garden View, Grand 1 Bedroom Villa with Private Pool, One Bedroom Pool Villa with Forest View, One Bedroom Garden Pool Villa, Grand Two Bedroom Suite Pool Terrace, Two Bedroom Forest View Villa with Private Pool, Forest View Villa, 1 Bedroom",100 m² - 200 m²  ,Great villa,0.5290919726093127,0.5026302852788201,0.7547169809896759,0
dee mansion,12.790907736598443,12.11756378423402,Inclusive of taxes,8.1,"West Denpasar, Bali","Free Wi-Fi, parking, room service, daily housekeeping","Standard Rooms, Superior Rooms, VIP Rooms",20 m² - 30 m²  ,Suitable accommodation just for resting,0.25251217666213377,0.19419739087072546,0.6415094338412245,4
dekara cottages penida,12.502842052798766,11.992018906414282,Inclusive of taxes,8.42253807106599,"Nusa Penida, Bali","Free Wi-Fi, non-smoking rooms, free parking","Double Room with Garden View, Deluxe Twin Room",16 m² - 16 m²  ,Finding peace in a green oasis of calm,0.2105805292946698,0.17612515648495078,0.702365673653514,4
delight art villas,16.085997265703934,15.798315227672791,Inclusive of taxes,7.9,"Seminyak, Bali","beach, free WiFi, swimming pool with view, free parking, spa, 24-hour front desk, fitness center, bar","Deluxe One-Bedroom Villa, Deluxe Two-Bedroom Villa, Executive One-Bedroom Villa, Delight Six-Bedroom Villa, Superior One-Bedroom Villa, Delight Seven-Bedroom Villa, Superior Two-Bedroom Villa, Unique Four-Bedroom Villa, Executive Three-Bedroom Villa, Executive Two-Bedroom Villa",200 m² - 270 m²  ,Good villa with 2 bedrooms and an great swiming pool,0.7321546330498142,0.7240430043024001,0.6037735847917409,0
denays guest house jimbaran,12.911165689295999,12.156146836760447,Inclusive of taxes,7.6,"Jimbaran, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, fitness center, restaurant","Double Room, Standard Twin or Double Room, Standard Room, Deluxe Double or Twin Room",16 m² - 24 m²  ,Good Stay,0.27001726091629885,0.19975143640954401,0.5471698112175151,1
desamuda village,14.622433199012326,14.191650523197085,Inclusive of taxes,8.9,"Seminyak, Bali","Beach, free Wi-Fi, swimming pool with view, free parking, spa, 24-hour reception, restaurant, bar","3 Bedroom Pool Villa, 2 Bedroom Pool Villa, Deluxe Pool Villa, 1 Bedroom Suite, 1 Bedroom Pool Villa, One Bedroom Suite Villa, Three Bedrooms Pool Villa, Suite 1 Bedroom - Smoking, One Bedroom Suite Villa, One Bedroom Suite Villa 1 Queen Bed",50 m² - 235 m²  ,Great Hotel,0.5191141502865818,0.49276299015218294,0.7924528300391599,0
deseruni guest house,12.831850635719265,12.353815697429381,Inclusive of taxes,8.7,"West Denpasar, Bali","free Wi-Fi, free parking, 24-hour front desk, airport transfer, family room, luggage storage, balcony/terrace, garden","Superior Room (No Window), Deluxe Single Room, Twin/Double Room, Room Assigned on Arrival, Superior Single Room, Superior Room, Deluxe Room, Deluxe Room (No Window), Deluxe Room",36 m² - 36 m²  ,"Comfortable, clean, super friendly staff, really cool place",0.2584719396769114,0.22820594640482444,0.7547169809896759,1
desila beach house,12.574721613846608,12.287039541394828,Inclusive of taxes,8.42253807106599,"Nusa Penida, Bali","beach, free Wi-Fi, swimming pool, free parking, 24-hour front desk, golf course, shuttle service, luggage storage",Double Room with Pool View,30 m² - 30 m²  ,Staff are very friendly,0.2210435194260531,0.21859349256206181,0.702365673653514,2
destiny boutique hotel,14.186701631240416,13.245094152784645,Inclusive of taxes,8.4,"Seminyak, Bali","Free Wi-Fi, swimming pool, spa, 24-hour reception, massage, airport transfer, luggage storage, rooftop area","Deluxe Room, Deluxe Balcony, Deluxe Pool Access, Deluxe Room with Pool Access, Family Room Sea View, Twin Room King Bed 2 Beds Big Bed, Quad Room Sea View, Triple Room Panoramic",22 m² - 24 m²  ,"Great value, great location and great staff",0.4556878434607064,0.3565058295055838,0.6981132074154504,1
dewi sinta hotel and restaurant by wizzela,12.972268129850695,12.615592853927648,Inclusive of taxes,8.4,"Tanah Lot, Bali","Beach, free Wi-Fi, swimming pool, free parking, 24-hour reception, restaurant, bar, golf course","Standard Double or Twin Room, Deluxe Double or Twin Room, Superior Double Room, Twin Room Smoking, Double Room Smoking, Family Room, Family Room, Superior Room, Special Offer Room, Superior Room",30 m² - 42 m²  ,Our favorite place we've ever stayed! We're so happy we booked here!,0.27891150321838676,0.26588887072031175,0.6981132074154504,1
dhyana pura city hotel,12.660331092405906,12.006407555388575,Inclusive of taxes,8.3,"Mengwi, Bali","Free Wi-Fi, swimming pool, free parking, 24-hour reception, restaurant, bar, golf course (within 3 km), massage","Deluxe Twin Room, Deluxe Double Room, Double Room, Twin Room",20 m² - 24 m²  ,Comfortable accommodation,0.23350507478700788,0.17819640814630036,0.6792452828907085,1
di uma residence hotel & dormitory,11.524903441729636,11.237224662917342,Inclusive of taxes,8.3,"South Denpasar, Bali","Free Wi-Fi, swimming pool, free parking, spa, 24-hour front desk, restaurant, bar, yoga room","Suite Pool View, Deluxe Room Pool View, Suite Pool View with Bathtub, Suite Garden Room with Bathtub, Suite Garden Room, Suite Pool View with Bathtub, Deluxe Room Balcony, 1 Person in 8-Bed Dormitory - Mixed, Deluxe Room Garden View with Balcony, Suite with Bathtub",32 m² - 42 m²  ,The best place to live in peace,0.06822904734968957,0.06747222919391355,0.6792452828907085,4
diamond hotel kuta bali,13.570889252111332,13.347746020081466,Inclusive of taxes,8.2,"Kuta, Bali","Free wifi, swimming pool, free parking, 24-hour front desk, fitness center, restaurant, airport transfer, swimming pool (kids)","Suite Room, Deluxe Double Bed, Deluxe Double Bed Balcony, Deluxe Twin Bed Balcony",24 m² - 48 m²,"Honestly, I was really satisfied while staying here, the room was spacious, clean, the staff was the friendliest.",0.3660484696013872,0.37128260605069513,0.6603773583659663,1
diatas by art cafe bumbu bali,13.505355175114877,13.217673557208654,Inclusive of taxes,8.2,"Nusa Dua, Bali","Free Wi-Fi, free parking, restaurant, bar, shuttle service, garden, breakfast, contactless check-in/check-out","Twin Room, Double Room Balcony, Room without Balcony, Double Room, Comfort Room, 1 Double Bed, Non Smoking (Without Balcony), Comfort Room with Balcony, Comfort Room, Balcony Room, Deluxe for Non Smokers",22 m² - 27 m²  ,Good stay,0.35650914589256766,0.3525586240213554,0.6603773583659663,1
dimpil homestay,12.437140714747185,12.149459965103594,Inclusive of taxes,8.2,"Pemuteran, Bali","Beach, free Wi-Fi, swimming pool, free parking, 24-hour front desk, restaurant, bar, massage","Standard Room (Fan), Deluxe Double Room with AC, King Room, Deluxe Twin Room, Executive Room with AC, Executive Triple Room, Deluxe Double Room with Fan, Standard Room (Air Conditioner)",30 m² - 32 m²  ,"The accommodation is clean, the service is very fast, comfortable and the place is very quiet.",0.20101685859842255,0.19878885861275197,0.6603773583659663,1
dinara ubud,14.888136439116856,13.958011354946288,Inclusive of taxes,8.8,"Ubud, Bali","Free Wi-Fi, pool with a view, parking, spa, 24-hour reception, restaurant, bar, yoga room","Suite with Balcony, Suite With Terrace, One Bedroom Villa, Dinara Suite, Pool Villa",40 m² - 70 m²  ,Special Service,0.557790657746608,0.4591305402772587,0.773584905514418,0
discovery kartika plaza bali,14.365557279498857,14.077875591662238,Inclusive of taxes,8.6,"Kuta, Bali","Beachfront Pool, Water Sports, Restaurants, Gym, Family Lounge","Superior Room, Deluxe Room, Ocean View Room",45m² - 55m²,Strategic location and affordable price,0.4817225723236815,0.4763850441488778,0.735849056464934,3
disini luxury spa villas,15.144646564067743,14.933925800725895,Inclusive of taxes,8.7,"Seminyak, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour front desk, restaurant, happy hour","1-Bedroom Private Pool Villa, 1-Bedroom Garden View Bungalow - No Pool, Luxury Villa, One-Bedroom Luxury Spa Villa with Private Pool, One-Bedroom Garden View Bungalow - No Pool, Luxury Villa 1 Bedroom Private Pool, Garden View Bungalow (Without Private Pool), Bungalow Breakfast",40 m² - 195 m²  ,This place exceeded all expectations,0.595128989628945,0.5996138073836729,0.7547169809896759,0
disini villa,15.312554835795174,14.936330748868814,Inclusive of taxes,8.8,"Seminyak, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour reception, restaurant, happy hour","1 Bedroom Private Pool Villa, 1 Bedroom Garden View Bungalow No Pool, 1 Bedroom Private Pool Villa, Luxury Villa, One Bedroom Luxury Spa Villa with Private Pool, One Bedroom Garden View Bungalow No Pool, Bungalow, Garden View (Without Private Pool), Luxury Villa, 1 Bedroom, Private Pool, Garden View Bungalow, Bungalow",40 m² - 195 m²  ,"Clean, spacious and in a perfect location",0.6195701877171249,0.5999600006117779,0.773584905514418,0
dolphin beach bali,14.447485810713179,13.641158361294979,Inclusive of taxes,8.0,"Lovina, Bali","Beach, free Wi-Fi, swimming pool, free parking, spa, 24-hour check-in, restaurant, bar","Sea View, Suite, Junior Suite, Superior Apartment with Sea View, Seaview Apartment, Superior Apartment",55 m² - 95 m²  ,"Spacious and Clean Room, Good View",0.49364831868436987,0.41351942760946214,0.6226415093164828,3
doubleyou home stay pemuteran,12.716906269264165,12.429224196812383,Inclusive of taxes,9.3,"Pemuteran, Bali","Free WiFi, swimming pool, free parking, 24-hour check-in, fitness center, restaurant, yoga room, massage","Standard Double or Twin Room with Balcony, Deluxe Room, Superior Room, Harmony Room, Standard Double Room 1 Bedroom Pool View, Deluxe Double or Twin Room 1 Bedroom Pool View Poolside, Standard Double or Twin Room, Deluxe Room, Standard Double or Twin Room 1 Bedroom Pool View, Room Assigned on Arrival",22 m² - 45 m²  ,"The place is comfortable, clean, and the staff is super friendly. It's a pleasure to stay here. The rooms are spacious. The breakfast is delicious.",0.2417403159114665,0.2390610294571646,0.8679245281381276,1
draper startup house for entrepreneurs bali,11.759793355371237,11.472113887062386,Inclusive of taxes,8.4,"Canggu, Bali","Free Wi-Fi, swimming pool, free parking, express check-in/check-out, restaurant, bar, yoga room, airport transfer","Dormitory Room (Bunk Beds), Executive Queen Room, Mezzanine Double, Double Room with Private Bathroom, Design Double Room with Mezzanine, Queen Room, Double Room with Private Bathroom, Vision Room - Executive Private, Commitment Room - 6 Beds Dorm, Queen Room with Garden View",12 m² - 22 m²  ,Amazing and wonderful!,0.102420280748538,0.1012846251049366,0.6981132074154504,4
dream beach cottages,13.087036672749363,12.89921982609012,Inclusive of taxes,9.6,"Nusa Lembongan, Bali","Free Wi-Fi, swimming pool, free parking, 24-hour front desk, restaurant, bar, massage, airport transfer","Family Room with Pool View, Deluxe Cottages with Garden View, Family Room with Terrace, Deluxe Double Room Smoking, Deluxe House, Room Assigned on Arrival, Deluxe Cottage with Pool View, Deluxe, Deluxe Cottage",24 m² - 60 m²  ,Really great place!,0.2956175336147432,0.3067170845675348,0.9245283017123531,1
"dua dari, a residence by hadiprana",15.137266664613225,15.03190617858502,Inclusive of taxes,9.9,"Ubud, Bali","Beach, Free Wi-Fi, Swimming pool, Free parking, Spa, Front desk [24-hour], Restaurant, Bar","One Bedroom Residence with Valley View, Deluxe Jungle View King Room, Deluxe Valley View Room, One Bedroom Residence with Jungle View, Private Villa",80 m² - 90 m²  ,Perfect vacation hotel,0.5940547508044781,0.6137181211926308,0.9811320752865789,3
